timestamp,signal,close,position,action,exec_price,fee,order_id,stop_loss,take_profit,best_factor,equity,mode
2025-11-07 23:05:04.354530,1,3280.0,1,,,,,1640.0,,3.5,4949.9311814,BINANCE-USDM-TEST
2025-11-07 23:10:01.540049,1,3284.02,1,,,,,1642.01,,3.5,4950.02320035,BINANCE-USDM-TEST
2025-11-07 23:15:02.532301,1,3308.29,1,,,,,1654.145,,3.5,4950.26000035,BINANCE-USDM-TEST
2025-11-07 23:20:03.011495,1,3300.54,1,,,,,1650.27,,3.5,4950.18990035,BINANCE-USDM-TEST
2025-11-07 23:25:01.594978,1,3291.0,1,,,,,1645.5,,3.5,4950.08040454,BINANCE-USDM-TEST
2025-11-07 23:30:02.311314,1,3305.26,1,,,,,1652.63,,3.5,4950.23440035,BINANCE-USDM-TEST
2025-11-07 23:35:02.047720,1,3293.1,1,,,,,1646.55,,3.5,4950.11260035,BINANCE-USDM-TEST
2025-11-07 23:40:01.201089,1,3281.8,1,,,,,1640.9,,3.5,4950.00000035,BINANCE-USDM-TEST
2025-11-07 23:45:01.779327,1,3281.49,1,,,,,1640.745,,3.5,4950.00680035,BINANCE-USDM-TEST
2025-11-07 23:50:02.690721,-1,3298.28,-1,close_long_0.01|open_short_0.01,3299.48,0.0,83793831|83793851,4947.42,,3.0,4950.16650035,BINANCE-USDM-TEST
2025-11-07 23:55:04.374571,1,3303.6,1,close_short_0.01|open_long_0.01,3307.66,0.0,83802274|83802281,1651.8,,3.5,4950.10461023,BINANCE-USDM-TEST
2025-11-08 00:00:03.406976,1,3295.42,1,,,,,1647.71,,3.5,4949.901985140001,BINANCE-USDM-TEST
2025-11-08 00:05:02.396025,-1,3292.0,-1,close_long_0.01|open_short_0.01,3291.09,0.0,83818569|83818574,4938.0,,1.0,4949.87510698,BINANCE-USDM-TEST
2025-11-08 00:10:01.575590,-1,3286.79,-1,,,,,4930.1849999999995,,1.0,4949.88219758,BINANCE-USDM-TEST
2025-11-08 00:15:03.848716,1,3273.44,1,close_short_0.01|open_long_0.01,3273.43,0.0,83835663|83835672,1636.72,,1.0,4950.01492064,BINANCE-USDM-TEST
2025-11-08 00:20:02.507851,-1,3282.69,-1,close_long_0.01|open_short_0.01,3272.48,0.0,83843650|83843655,4924.035,,1.0,4950.077859780001,BINANCE-USDM-TEST
2025-11-08 00:25:01.982804,-1,3313.55,-1,,,,,4970.325000000001,,3.0,4949.52700747,BINANCE-USDM-TEST
2025-11-08 00:30:02.485624,-1,3321.9,-1,,,,,4982.85,,3.0,4949.44850747,BINANCE-USDM-TEST
2025-11-08 00:35:04.024492,-1,3319.33,-1,,,,,4978.995,,3.0,4949.46690747,BINANCE-USDM-TEST
2025-11-08 00:40:02.319578,-1,3307.41,-1,,,,,4961.115,,3.0,4949.59710747,BINANCE-USDM-TEST
2025-11-08 00:45:02.638064,-1,3313.28,-1,,,,,4969.92,,3.0,4949.51774844,BINANCE-USDM-TEST
2025-11-08 00:50:01.875996,-1,3313.81,-1,,,,,4970.715,,3.0,4949.5330074700005,BINANCE-USDM-TEST
2025-11-08 00:55:01.412806,-1,3315.26,-1,,,,,4972.89,,3.0,4949.51850747,BINANCE-USDM-TEST
2025-11-08 01:00:05.302460,-1,3306.38,-1,,,,,4959.57,,3.0,4949.60440747,BINANCE-USDM-TEST
2025-11-08 01:05:01.969705,-1,3300.36,-1,,,,,4950.54,,3.0,4949.65720747,BINANCE-USDM-TEST
2025-11-08 01:10:03.653090,-1,3304.07,-1,,,,,4956.1050000000005,,3.0,4949.6400284,BINANCE-USDM-TEST
2025-11-08 01:15:03.573430,-1,3328.05,-1,,,,,4992.075000000001,,3.0,4949.38615284,BINANCE-USDM-TEST
2025-11-08 01:20:02.146914,-1,3332.6,-1,,,,,4998.9,,3.0,4949.348707470001,BINANCE-USDM-TEST
2025-11-08 01:25:05.569831,-1,3363.28,-1,,,,,5044.92,,1.5,4948.94750193,BINANCE-USDM-TEST
2025-11-08 01:30:04.063855,-1,3375.6,-1,,,,,5063.4,,3.0,4948.9193608,BINANCE-USDM-TEST
2025-11-08 01:35:01.356427,-1,3387.21,-1,,,,,5080.8150000000005,,3.0,4948.79900747,BINANCE-USDM-TEST
2025-11-08 01:40:02.072734,-1,3379.66,-1,,,,,5069.49,,3.0,4948.87180747,BINANCE-USDM-TEST
2025-11-08 01:45:01.795558,-1,3383.08,-1,,,,,5074.62,,3.0,4948.83410747,BINANCE-USDM-TEST
2025-11-08 01:50:03.059715,-1,3372.17,-1,,,,,5058.255,,1.0,4948.9427834200005,BINANCE-USDM-TEST
2025-11-08 01:55:02.579637,-1,3372.6,-1,,,,,5058.9,,1.0,4948.934607470001,BINANCE-USDM-TEST
2025-11-08 02:00:03.663176,-1,3382.53,-1,,,,,5073.795,,1.0,4948.77920747,BINANCE-USDM-TEST
2025-11-08 02:05:01.860255,-1,3383.0,-1,,,,,5074.5,,1.0,4948.8293074700005,BINANCE-USDM-TEST
2025-11-08 02:10:02.038858,-1,3378.67,-1,,,,,5068.005,,1.0,4948.7571561800005,BINANCE-USDM-TEST
2025-11-08 02:15:01.252421,-1,3393.42,-1,,,,,5090.13,,1.0,4948.73310747,BINANCE-USDM-TEST
2025-11-08 02:20:02.028305,-1,3417.96,-1,,,,,5126.9400000000005,,1.0,4948.50227667,BINANCE-USDM-TEST
2025-11-08 02:25:01.219616,-1,3406.06,-1,,,,,5109.09,,1.0,4948.59710747,BINANCE-USDM-TEST
2025-11-08 02:30:01.397612,-1,3417.6,-1,,,,,5126.4,,1.0,4948.4750342199995,BINANCE-USDM-TEST
2025-11-08 02:35:01.584504,-1,3424.54,-1,,,,,5136.8099999999995,,1.0,4948.42570747,BINANCE-USDM-TEST
2025-11-08 02:40:02.069138,-1,3424.99,-1,,,,,5137.485,,1.0,4948.41990747,BINANCE-USDM-TEST
2025-11-08 02:45:01.982543,-1,3426.49,-1,,,,,5139.735,,1.0,4948.38310747,BINANCE-USDM-TEST
2025-11-08 02:50:01.582792,-1,3418.02,-1,,,,,5127.03,,1.0,4948.49090747,BINANCE-USDM-TEST
2025-11-08 02:55:01.781996,-1,3409.77,-1,,,,,5114.655,,1.0,4948.46030052,BINANCE-USDM-TEST
2025-11-08 03:00:02.320230,-1,3424.41,-1,,,,,5136.615,,2.0,4948.42700747,BINANCE-USDM-TEST
2025-11-08 03:05:01.565786,-1,3418.93,-1,,,,,5128.3949999999995,,2.0,4948.47880747,BINANCE-USDM-TEST
2025-11-08 03:10:02.421547,-1,3422.8,-1,,,,,5134.200000000001,,2.0,4948.44598626,BINANCE-USDM-TEST
2025-11-08 03:15:01.751117,-1,3433.69,-1,,,,,5150.535,,2.0,4948.332157780001,BINANCE-USDM-TEST
2025-11-08 03:20:03.515994,-1,3425.84,-1,,,,,5138.76,,2.0,4948.4143564000005,BINANCE-USDM-TEST
2025-11-08 03:25:01.652628,-1,3428.3,-1,,,,,5142.450000000001,,2.0,4948.39220747,BINANCE-USDM-TEST
2025-11-08 03:30:02.121487,-1,3424.63,-1,,,,,5136.945,,2.0,4948.40450397,BINANCE-USDM-TEST
2025-11-08 03:35:01.282700,-1,3431.96,-1,,,,,5147.9400000000005,,2.5,4948.34855724,BINANCE-USDM-TEST
2025-11-08 03:40:01.750401,-1,3440.8,-1,,,,,5161.200000000001,,2.5,4948.25977362,BINANCE-USDM-TEST
2025-11-08 03:45:02.252462,-1,3444.07,-1,,,,,5166.1050000000005,,1.0,4948.22689872,BINANCE-USDM-TEST
2025-11-08 03:50:02.280753,-1,3432.71,-1,,,,,5149.0650000000005,,1.0,4948.34400747,BINANCE-USDM-TEST
2025-11-08 03:55:03.554087,-1,3438.91,-1,,,,,5158.365,,1.0,4948.27870747,BINANCE-USDM-TEST
2025-11-08 04:00:01.777530,-1,3437.51,-1,,,,,5156.265,,1.0,4948.26413993,BINANCE-USDM-TEST
2025-11-08 04:05:01.942398,-1,3448.51,-1,,,,,5172.765,,1.0,4948.18568984,BINANCE-USDM-TEST
2025-11-08 04:10:01.570312,-1,3441.65,-1,,,,,5162.475,,1.0,4948.24368624,BINANCE-USDM-TEST
2025-11-08 04:15:02.883852,-1,3440.65,-1,,,,,5160.975,,1.0,4948.25840747,BINANCE-USDM-TEST
2025-11-08 04:20:02.073994,-1,3436.65,-1,,,,,5154.975,,1.0,4948.28790747,BINANCE-USDM-TEST
2025-11-08 04:25:02.576323,-1,3434.8,-1,,,,,5152.200000000001,,1.0,4948.32310747,BINANCE-USDM-TEST
2025-11-08 04:30:02.097976,-1,3440.0,-1,,,,,5160.0,,1.0,4948.24899534,BINANCE-USDM-TEST
2025-11-08 04:35:02.681676,-1,3451.84,-1,,,,,5177.76,,1.0,4948.15582833,BINANCE-USDM-TEST
2025-11-08 04:40:02.253794,-1,3451.45,-1,,,,,5177.174999999999,,1.0,4948.155207469999,BINANCE-USDM-TEST
2025-11-08 04:45:01.434445,-1,3459.36,-1,,,,,5189.04,,1.0,4948.0673258199995,BINANCE-USDM-TEST
2025-11-08 04:50:01.949018,-1,3456.13,-1,,,,,5184.195,,1.0,4948.109807469999,BINANCE-USDM-TEST
2025-11-08 04:55:01.267412,-1,3458.3,-1,,,,,5187.450000000001,,1.0,4948.08589042,BINANCE-USDM-TEST
2025-11-08 05:00:01.867934,-1,3462.76,-1,,,,,5194.14,,1.0,4948.04670747,BINANCE-USDM-TEST
2025-11-08 05:05:03.911714,-1,3451.04,-1,,,,,5176.5599999999995,,1.5,4948.16070747,BINANCE-USDM-TEST
2025-11-08 05:10:01.068524,-1,3453.9,-1,,,,,5180.85,,1.5,4948.1252422299995,BINANCE-USDM-TEST
2025-11-08 05:15:02.142508,-1,3457.53,-1,,,,,5186.295,,1.5,4948.09090747,BINANCE-USDM-TEST
2025-11-08 05:20:01.375713,-1,3462.98,-1,,,,,5194.47,,1.5,4948.03930747,BINANCE-USDM-TEST
2025-11-08 05:25:01.595979,-1,3461.31,-1,,,,,5191.965,,2.0,4948.05800747,BINANCE-USDM-TEST
2025-11-08 05:30:02.187408,-1,3462.26,-1,,,,,5193.39,,1.5,4948.04709768,BINANCE-USDM-TEST
2025-11-08 05:35:02.414137,-1,3462.6,-1,,,,,5193.9,,2.0,4948.03920747,BINANCE-USDM-TEST
2025-11-08 05:40:01.651653,-1,3460.09,-1,,,,,5190.135,,1.5,4948.06420747,BINANCE-USDM-TEST
2025-11-08 05:45:02.485783,-1,3463.35,-1,,,,,5195.025,,1.5,4948.03968006,BINANCE-USDM-TEST
2025-11-08 05:50:02.024053,-1,3463.0,-1,,,,,5194.5,,2.0,4948.0411074700005,BINANCE-USDM-TEST
2025-11-08 05:55:01.169041,-1,3463.2,-1,,,,,5194.799999999999,,2.0,4948.03050747,BINANCE-USDM-TEST
2025-11-08 06:00:01.905742,-1,3466.23,-1,,,,,5199.345,,2.0,4948.00310747,BINANCE-USDM-TEST
2025-11-08 06:05:01.092427,-1,3465.69,-1,,,,,5198.535,,1.5,4948.00860747,BINANCE-USDM-TEST
2025-11-08 06:10:01.321532,-1,3460.0,-1,,,,,5190.0,,1.5,4948.011007470001,BINANCE-USDM-TEST
2025-11-08 06:15:01.933853,1,3447.22,1,close_short_0.01|open_long_0.01,3448.32,0.0,84568886|84568891,1723.61,,1.0,4948.199007470001,BINANCE-USDM-TEST
2025-11-08 06:20:01.482157,-1,3451.84,-1,close_long_0.01|open_short_0.01,3446.29,0.0,84581018|84581051,5177.76,,2.5,4948.1920726,BINANCE-USDM-TEST
2025-11-08 06:25:01.963646,-1,3456.24,-1,,,,,5184.36,,1.0,4948.0049953,BINANCE-USDM-TEST
2025-11-08 06:30:01.105985,-1,3456.88,-1,,,,,5185.32,,1.0,4947.9994560000005,BINANCE-USDM-TEST
2025-11-08 06:35:01.661099,-1,3447.8,-1,,,,,5171.700000000001,,1.0,4948.090456,BINANCE-USDM-TEST
2025-11-08 06:40:01.794728,-1,3446.01,-1,,,,,5169.015,,1.0,4948.104156,BINANCE-USDM-TEST
2025-11-08 06:45:01.949932,-1,3451.45,-1,,,,,5177.174999999999,,2.5,4948.053956,BINANCE-USDM-TEST
2025-11-08 06:50:01.116761,-1,3449.79,-1,,,,,5174.6849999999995,,1.0,4948.06674138,BINANCE-USDM-TEST
2025-11-08 06:55:02.180540,-1,3445.82,-1,,,,,5168.7300000000005,,1.0,4948.110256,BINANCE-USDM-TEST
2025-11-08 07:00:01.395704,-1,3443.5,-1,,,,,5165.25,,1.0,4948.13187554,BINANCE-USDM-TEST
2025-11-08 07:05:01.617177,-1,3440.1,-1,,,,,5160.15,,1.0,4948.167456,BINANCE-USDM-TEST
2025-11-08 07:10:02.574152,-1,3442.01,-1,,,,,5163.015,,1.0,4948.143356,BINANCE-USDM-TEST
2025-11-08 07:15:02.025829,-1,3441.45,-1,,,,,5162.174999999999,,1.0,4948.15045327,BINANCE-USDM-TEST
2025-11-08 07:20:01.293080,-1,3437.63,-1,,,,,5156.445,,3.5,4948.192156,BINANCE-USDM-TEST
2025-11-08 07:25:01.738836,-1,3437.98,-1,,,,,5156.97,,3.5,4948.18692599,BINANCE-USDM-TEST
2025-11-08 07:30:02.769572,-1,3435.31,-1,,,,,5152.965,,3.5,4948.20931216,BINANCE-USDM-TEST
2025-11-08 07:35:03.840418,-1,3443.1,-1,,,,,5164.65,,3.0,4948.1353968,BINANCE-USDM-TEST
2025-11-08 07:40:02.720959,-1,3443.0,-1,,,,,5164.5,,1.0,4948.138456000001,BINANCE-USDM-TEST
2025-11-08 07:45:02.968481,-1,3434.68,-1,,,,,5152.0199999999995,,1.0,4948.220556,BINANCE-USDM-TEST
2025-11-08 07:50:02.783087,-1,3434.96,-1,,,,,5152.4400000000005,,1.0,4948.2044559999995,BINANCE-USDM-TEST
2025-11-08 07:55:02.439048,-1,3434.62,-1,,,,,5151.93,,1.0,4948.21894141,BINANCE-USDM-TEST
2025-11-08 08:00:03.636598,-1,3433.57,-1,,,,,5150.3550000000005,,1.0,4948.2391981499995,BINANCE-USDM-TEST
2025-11-08 08:05:02.565758,-1,3426.79,-1,,,,,5140.1849999999995,,1.0,4948.3039893,BINANCE-USDM-TEST
2025-11-08 08:10:01.765241,-1,3426.9,-1,,,,,5140.35,,1.0,4948.3028893,BINANCE-USDM-TEST
2025-11-08 08:15:03.057939,-1,3427.89,-1,,,,,5141.835,,1.0,4948.2735893,BINANCE-USDM-TEST
2025-11-08 08:20:02.232003,-1,3434.96,-1,,,,,5152.4400000000005,,1.5,4948.20835703,BINANCE-USDM-TEST
2025-11-08 08:25:01.806098,-1,3430.83,-1,,,,,5146.245,,1.5,4948.26202926,BINANCE-USDM-TEST
2025-11-08 08:30:02.225161,-1,3422.18,-1,,,,,5133.2699999999995,,1.0,4948.3392893,BINANCE-USDM-TEST
2025-11-08 08:35:01.376588,-1,3418.01,-1,,,,,5127.015,,1.0,4948.3917893,BINANCE-USDM-TEST
2025-11-08 08:40:02.379770,1,3413.88,1,close_short_0.01|open_long_0.01,3420.39,0.0,84823307|84823313,1706.94,,1.0,4948.42806377,BINANCE-USDM-TEST
2025-11-08 08:45:02.534862,-1,3429.4,-1,close_long_0.01|open_short_0.01,3426.26,0.0,84832059|84832074,5144.1,,1.5,4948.426405800001,BINANCE-USDM-TEST
2025-11-08 08:50:03.356028,-1,3443.91,-1,,,,,5165.865,,2.0,4948.206960480001,BINANCE-USDM-TEST
2025-11-08 08:55:01.520626,-1,3427.99,-1,,,,,5141.985,,1.5,4948.37351837,BINANCE-USDM-TEST
2025-11-08 09:00:02.395350,-1,3421.0,-1,,,,,5131.5,,1.5,4948.44031837,BINANCE-USDM-TEST
2025-11-08 09:05:01.597784,-1,3431.76,-1,,,,,5147.64,,2.0,4948.32716688,BINANCE-USDM-TEST
2025-11-08 09:10:02.352649,-1,3436.14,-1,,,,,5154.21,,2.0,4948.29211837,BINANCE-USDM-TEST
2025-11-08 09:15:01.612432,-1,3432.8,-1,,,,,5149.200000000001,,2.0,4948.32431837,BINANCE-USDM-TEST
2025-11-08 09:20:02.176231,-1,3441.78,-1,,,,,5162.67,,1.5,4948.23078763,BINANCE-USDM-TEST
2025-11-08 09:25:01.309360,-1,3440.4,-1,,,,,5160.6,,1.5,4948.248318370001,BINANCE-USDM-TEST
2025-11-08 09:30:01.807899,-1,3437.9,-1,,,,,5156.85,,1.5,4948.273318369999,BINANCE-USDM-TEST
2025-11-08 09:35:02.369569,-1,3428.1,-1,,,,,5142.15,,1.5,4948.37131837,BINANCE-USDM-TEST
2025-11-08 09:40:01.900729,-1,3439.64,-1,,,,,5159.46,,1.5,4948.25601837,BINANCE-USDM-TEST
2025-11-08 09:45:01.757492,-1,3433.9,-1,,,,,5150.85,,1.5,4948.30731837,BINANCE-USDM-TEST
2025-11-08 09:50:02.302272,-1,3434.05,-1,,,,,5151.075000000001,,1.5,4948.302318370001,BINANCE-USDM-TEST
2025-11-08 09:55:01.453579,-1,3435.51,-1,,,,,5153.265,,1.5,4948.29321837,BINANCE-USDM-TEST
2025-11-08 10:00:02.921636,-1,3431.51,-1,,,,,5147.265,,1.5,4948.31231837,BINANCE-USDM-TEST
2025-11-08 10:05:02.929103,-1,3436.95,-1,,,,,5155.424999999999,,1.5,4948.27965578,BINANCE-USDM-TEST
2025-11-08 10:10:01.466006,-1,3434.09,-1,,,,,5151.135,,1.5,4948.31141837,BINANCE-USDM-TEST
2025-11-08 10:15:01.936488,-1,3445.59,-1,,,,,5168.385,,2.0,4948.19381837,BINANCE-USDM-TEST
2025-11-08 10:20:01.179894,-1,3451.0,-1,,,,,5176.5,,1.0,4948.13937212,BINANCE-USDM-TEST
2025-11-08 10:25:01.770278,-1,3451.01,-1,,,,,5176.515,,1.5,4948.139150049999,BINANCE-USDM-TEST
2025-11-08 10:30:02.272678,-1,3448.15,-1,,,,,5172.225,,1.5,4948.162718369999,BINANCE-USDM-TEST
2025-11-08 10:35:01.539670,-1,3452.59,-1,,,,,5178.885,,2.0,4948.12521837,BINANCE-USDM-TEST
2025-11-08 10:40:02.115153,-1,3452.59,-1,,,,,5178.885,,2.0,4948.10767491,BINANCE-USDM-TEST
2025-11-08 10:45:01.270846,-1,3451.25,-1,,,,,5176.875,,2.0,4948.13231837,BINANCE-USDM-TEST
2025-11-08 10:50:01.889359,-1,3452.16,-1,,,,,5178.24,,1.5,4948.12990111,BINANCE-USDM-TEST
2025-11-08 10:55:01.446757,-1,3439.05,-1,,,,,5158.575000000001,,1.5,4948.260318369999,BINANCE-USDM-TEST
2025-11-08 11:00:02.017189,1,3438.35,1,close_short_0.01|open_long_0.01,3441.26,0.0,85066448|85066451,1719.175,,1.0,4948.26710035,BINANCE-USDM-TEST
2025-11-08 11:05:01.641409,-1,3438.5,-1,close_long_0.01|open_short_0.01,3437.76,0.0,85075611|85075629,5157.75,,1.0,4948.181147030001,BINANCE-USDM-TEST
2025-11-08 11:10:02.067061,-1,3449.2,-1,,,,,5173.799999999999,,1.5,4948.02840719,BINANCE-USDM-TEST
2025-11-08 11:15:01.266552,-1,3444.47,-1,,,,,5166.705,,1.5,4948.075707190001,BINANCE-USDM-TEST
2025-11-08 11:20:02.150669,-1,3451.0,-1,,,,,5176.5,,1.5,4948.00720114,BINANCE-USDM-TEST
2025-11-08 11:25:01.346313,-1,3451.6,-1,,,,,5177.4,,1.5,4948.00440719,BINANCE-USDM-TEST
2025-11-08 11:30:01.524219,-1,3451.97,-1,,,,,5177.955,,1.5,4947.99640719,BINANCE-USDM-TEST
2025-11-08 11:35:01.744916,-1,3455.4,-1,,,,,5183.1,,1.5,4947.964907189999,BINANCE-USDM-TEST
2025-11-08 11:40:02.268766,-1,3457.37,-1,,,,,5186.055,,1.5,4947.942201010001,BINANCE-USDM-TEST
2025-11-08 11:45:01.658921,-1,3452.67,-1,,,,,5179.005,,1.0,4947.98849721,BINANCE-USDM-TEST
2025-11-08 11:50:02.918978,-1,3462.01,-1,,,,,5193.015,,1.0,4947.89898432,BINANCE-USDM-TEST
2025-11-08 11:55:01.500998,-1,3458.2,-1,,,,,5187.299999999999,,1.5,4947.938407189999,BINANCE-USDM-TEST
2025-11-08 12:00:02.123739,-1,3452.7,-1,,,,,5179.049999999999,,1.5,4947.9951071899995,BINANCE-USDM-TEST
2025-11-08 12:05:01.281278,-1,3460.95,-1,,,,,5191.424999999999,,1.5,4947.910907189999,BINANCE-USDM-TEST
2025-11-08 12:10:02.870094,-1,3457.45,-1,,,,,5186.174999999999,,1.0,4947.94338604,BINANCE-USDM-TEST
2025-11-08 12:15:02.404137,-1,3457.31,-1,,,,,5185.965,,1.0,4947.94699337,BINANCE-USDM-TEST
2025-11-08 12:20:01.620127,-1,3458.9,-1,,,,,5188.35,,1.0,4947.93201595,BINANCE-USDM-TEST
2025-11-08 12:25:02.209055,-1,3457.04,-1,,,,,5185.5599999999995,,1.0,4947.94990719,BINANCE-USDM-TEST
2025-11-08 12:30:01.395176,-1,3451.67,-1,,,,,5177.505,,1.0,4948.00490719,BINANCE-USDM-TEST
2025-11-08 12:35:02.303316,-1,3455.36,-1,,,,,5183.04,,1.0,4947.96150719,BINANCE-USDM-TEST
2025-11-08 12:40:02.560911,-1,3461.95,-1,,,,,5192.924999999999,,1.0,4947.89580719,BINANCE-USDM-TEST
2025-11-08 12:45:02.214705,-1,3470.37,-1,,,,,5205.555,,1.0,4947.81546877,BINANCE-USDM-TEST
2025-11-08 12:50:02.440140,-1,3466.16,-1,,,,,5199.24,,1.0,4947.85750719,BINANCE-USDM-TEST
2025-11-08 12:55:01.985613,-1,3459.99,-1,,,,,5189.985,,1.0,4947.92050719,BINANCE-USDM-TEST
2025-11-08 13:00:02.620497,-1,3455.75,-1,,,,,5183.625,,1.0,4947.96263193,BINANCE-USDM-TEST
2025-11-08 13:05:02.194460,-1,3462.01,-1,,,,,5193.015,,1.0,4947.89340719,BINANCE-USDM-TEST
2025-11-08 13:10:01.412862,-1,3457.47,-1,,,,,5186.205,,1.0,4947.93803553,BINANCE-USDM-TEST
2025-11-08 13:15:01.993952,-1,3444.4,-1,,,,,5166.6,,1.5,4948.08190719,BINANCE-USDM-TEST
2025-11-08 13:20:01.650802,-1,3439.7,-1,,,,,5159.549999999999,,2.0,4948.12836261,BINANCE-USDM-TEST
2025-11-08 13:25:02.956864,-1,3440.1,-1,,,,,5160.15,,2.0,4948.119407190001,BINANCE-USDM-TEST
2025-11-08 13:30:01.104297,-1,3442.63,-1,,,,,5163.945,,1.0,4948.0893394899995,BINANCE-USDM-TEST
2025-11-08 13:35:01.665869,-1,3441.99,-1,,,,,5162.985,,2.0,4948.10050719,BINANCE-USDM-TEST
2025-11-08 13:40:02.437153,-1,3436.51,-1,,,,,5154.765,,2.0,4948.15530719,BINANCE-USDM-TEST
