timestamp,signal,close,position,action,exec_price,fee,order_id,stop_loss,take_profit,best_factor,equity,mode
2025-11-07 03:25:02.168597,-1,101685.6,-1,,,,,152528.40000000002,,1.5,4980.7514038,BINANCE-USDM-TEST
2025-11-07 03:30:01.691797,-1,101752.9,-1,,,,,152629.34999999998,,1.5,4979.32634825,BINANCE-USDM-TEST
2025-11-07 03:35:03.778395,-1,101590.1,-1,,,,,152385.15000000002,,1.5,4982.1354038,BINANCE-USDM-TEST
2025-11-07 03:40:01.891806,-1,101535.5,-1,,,,,152303.25,,1.5,4983.42550578,BINANCE-USDM-TEST
2025-11-07 03:45:02.088214,-1,101402.9,-1,,,,,152104.34999999998,,1.5,4986.41734471,BINANCE-USDM-TEST
2025-11-07 03:50:01.219460,-1,101210.9,-1,,,,,151816.34999999998,,1.5,4990.1034038,BINANCE-USDM-TEST
2025-11-07 03:55:01.728097,-1,101277.1,-1,,,,,151915.65000000002,,1.5,4988.6854038,BINANCE-USDM-TEST
2025-11-07 04:00:03.953625,-1,101319.3,-1,,,,,151978.95,,1.5,4987.793403799999,BINANCE-USDM-TEST
2025-11-07 04:05:01.018822,-1,101483.6,-1,,,,,152225.40000000002,,1.5,4984.741403800001,BINANCE-USDM-TEST
2025-11-07 04:10:02.464530,-1,101345.2,-1,,,,,152017.8,,1.5,4987.66180994,BINANCE-USDM-TEST
2025-11-07 04:15:02.082107,-1,101233.0,-1,,,,,151849.5,,1.5,4989.4334038,BINANCE-USDM-TEST
2025-11-07 04:20:02.225610,-1,101103.4,-1,,,,,151655.09999999998,,1.5,4992.26419874,BINANCE-USDM-TEST
2025-11-07 04:25:01.727750,-1,101293.8,-1,,,,,151940.7,,1.5,4988.4992004000005,BINANCE-USDM-TEST
2025-11-07 04:30:03.552519,-1,101018.6,-1,,,,,151527.90000000002,,1.5,4994.0614038,BINANCE-USDM-TEST
2025-11-07 04:35:02.653626,-1,101038.3,-1,,,,,151557.45,,1.5,4993.3494038,BINANCE-USDM-TEST
2025-11-07 04:40:02.116542,-1,100861.5,-1,,,,,151292.25,,1.5,4996.90890093,BINANCE-USDM-TEST
2025-11-07 04:45:01.267923,-1,100692.7,-1,,,,,151039.05,,1.5,5000.5994038,BINANCE-USDM-TEST
2025-11-07 04:50:01.735132,-1,100781.0,-1,,,,,151171.5,,1.5,4997.8954038,BINANCE-USDM-TEST
2025-11-07 04:55:02.243405,-1,100842.9,-1,,,,,151264.34999999998,,1.5,4997.47800065,BINANCE-USDM-TEST
2025-11-07 05:00:01.712588,-1,100817.3,-1,,,,,151225.95,,1.5,4997.77233385,BINANCE-USDM-TEST
2025-11-07 05:05:02.118006,-1,100667.8,-1,,,,,151001.7,,1.5,5001.2294038,BINANCE-USDM-TEST
2025-11-07 05:10:02.203554,-1,100752.0,-1,,,,,151128.0,,1.5,4999.3094038,BINANCE-USDM-TEST
2025-11-07 05:15:02.707251,-1,100533.9,-1,,,,,150800.84999999998,,1.5,5003.4014038,BINANCE-USDM-TEST
2025-11-07 05:20:02.338290,-1,100613.6,-1,,,,,150920.40000000002,,1.5,5002.1574038,BINANCE-USDM-TEST
2025-11-07 05:25:01.415707,-1,100610.8,-1,,,,,150916.2,,1.5,5002.00731262,BINANCE-USDM-TEST
2025-11-07 05:30:02.194003,-1,100808.0,-1,,,,,151212.0,,1.5,4998.20802707,BINANCE-USDM-TEST
2025-11-07 05:35:02.705171,-1,100840.0,-1,,,,,151260.0,,1.5,4997.43620489,BINANCE-USDM-TEST
2025-11-07 05:40:02.170297,-1,100861.8,-1,,,,,151292.7,,1.5,4997.2014038,BINANCE-USDM-TEST
2025-11-07 05:45:01.812584,-1,100928.3,-1,,,,,151392.45,,1.5,4995.68811456,BINANCE-USDM-TEST
2025-11-07 05:50:03.758711,-1,100777.9,-1,,,,,151166.84999999998,,1.5,4998.8754038,BINANCE-USDM-TEST
2025-11-07 05:55:01.991242,-1,101110.9,-1,,,,,151666.34999999998,,1.5,4992.2134038,BINANCE-USDM-TEST
2025-11-07 06:00:01.530411,-1,101056.9,-1,,,,,151585.34999999998,,1.5,4993.3114038,BINANCE-USDM-TEST
2025-11-07 06:05:03.157238,-1,101239.7,-1,,,,,151859.55,,1.5,4989.3657020499995,BINANCE-USDM-TEST
2025-11-07 06:10:01.253806,-1,101233.3,-1,,,,,151849.95,,1.5,4989.7674038000005,BINANCE-USDM-TEST
2025-11-07 06:15:01.709220,-1,100938.5,-1,,,,,151407.75,,1.5,4995.663403799999,BINANCE-USDM-TEST
2025-11-07 06:20:02.231569,-1,101112.7,-1,,,,,151669.05,,1.5,4991.8694038,BINANCE-USDM-TEST
2025-11-07 06:25:02.112908,-1,101224.4,-1,,,,,151836.59999999998,,1.5,4989.9454038,BINANCE-USDM-TEST
2025-11-07 06:30:01.654957,-1,101069.1,-1,,,,,151603.65000000002,,1.5,4993.0514038,BINANCE-USDM-TEST
2025-11-07 06:35:01.758212,-1,101166.6,-1,,,,,151749.90000000002,,1.5,4990.93749019,BINANCE-USDM-TEST
2025-11-07 06:40:01.886725,-1,101055.5,-1,,,,,151583.25,,1.5,4993.24300882,BINANCE-USDM-TEST
2025-11-07 06:45:01.056939,-1,101139.2,-1,,,,,151708.8,,1.5,4991.6514038,BINANCE-USDM-TEST
2025-11-07 06:50:02.946948,-1,101200.0,-1,,,,,151800.0,,1.5,4990.240339190001,BINANCE-USDM-TEST
2025-11-07 06:55:01.034195,-1,101291.4,-1,,,,,151937.09999999998,,1.5,4988.433403800001,BINANCE-USDM-TEST
2025-11-07 07:00:01.310551,-1,101350.0,-1,,,,,152025.0,,1.5,4987.4334038,BINANCE-USDM-TEST
2025-11-07 07:05:02.557042,-1,101211.8,-1,,,,,151817.7,,1.5,4990.3014038,BINANCE-USDM-TEST
2025-11-07 07:10:01.688516,-1,101174.7,-1,,,,,151762.05,,1.5,4990.939403799999,BINANCE-USDM-TEST
2025-11-07 07:15:02.137768,-1,101332.0,-1,,,,,151998.0,,1.5,4987.61711396,BINANCE-USDM-TEST
2025-11-07 07:20:01.246724,-1,101164.0,-1,,,,,151746.0,,1.5,4991.06567914,BINANCE-USDM-TEST
2025-11-07 07:25:02.575561,-1,101331.3,-1,,,,,151996.95,,1.5,4987.1354038,BINANCE-USDM-TEST
2025-11-07 07:30:01.700704,-1,101274.7,-1,,,,,151912.05,,1.5,4988.433403800001,BINANCE-USDM-TEST
2025-11-07 07:35:01.828316,-1,101170.2,-1,,,,,151755.3,,1.5,4991.03779897,BINANCE-USDM-TEST
2025-11-07 07:40:01.923333,-1,101107.1,-1,,,,,151660.65000000002,,1.5,4992.2914038,BINANCE-USDM-TEST
2025-11-07 07:45:01.055711,-1,101163.8,-1,,,,,151745.7,,1.5,4991.1394038,BINANCE-USDM-TEST
2025-11-07 07:50:01.623525,-1,101209.4,-1,,,,,151814.09999999998,,1.5,4990.2454038000005,BINANCE-USDM-TEST
2025-11-07 07:55:02.542323,-1,101298.2,-1,,,,,151947.3,,1.5,4988.4674038,BINANCE-USDM-TEST
2025-11-07 08:00:03.574204,-1,101270.1,-1,,,,,151905.15000000002,,1.5,4989.2339438,BINANCE-USDM-TEST
2025-11-07 08:05:02.498047,-1,101408.3,-1,,,,,152112.45,,1.5,4985.7479438,BINANCE-USDM-TEST
2025-11-07 08:10:01.765159,-1,101416.5,-1,,,,,152124.75,,1.5,4986.09113656,BINANCE-USDM-TEST
2025-11-07 08:15:02.268020,-1,101258.4,-1,,,,,151887.59999999998,,1.5,4989.3439438,BINANCE-USDM-TEST
2025-11-07 08:20:01.837513,1,100977.4,1,close_short_0.02|open_long_0.02,101007.2,0.0,144609577|144609581,50488.7,,1.5,4995.0879438,BINANCE-USDM-TEST
2025-11-07 08:25:02.732404,-1,100936.1,-1,close_long_0.02|open_short_0.02,100928.5,0.0,144617110|144617117,151404.15000000002,,1.5,4991.0998142,BINANCE-USDM-TEST
2025-11-07 08:30:03.584694,-1,100863.5,-1,,,,,151295.25,,1.5,4990.5831012,BINANCE-USDM-TEST
2025-11-07 08:35:02.371134,-1,101160.2,-1,,,,,151740.3,,1.5,4984.6311012,BINANCE-USDM-TEST
2025-11-07 08:40:03.964537,-1,101183.9,-1,,,,,151775.84999999998,,1.5,4983.64766546,BINANCE-USDM-TEST
2025-11-07 08:45:01.201089,-1,101271.8,-1,,,,,151907.7,,1.5,4982.031718380001,BINANCE-USDM-TEST
2025-11-07 08:50:01.760411,-1,101472.3,-1,,,,,152208.45,,1.5,4978.4071011999995,BINANCE-USDM-TEST
2025-11-07 08:55:02.437387,-1,101453.7,-1,,,,,152180.55,,1.5,4978.83697723,BINANCE-USDM-TEST
2025-11-07 09:00:01.565453,-1,101384.3,-1,,,,,152076.45,,1.5,4979.2951012,BINANCE-USDM-TEST
2025-11-07 09:05:03.232573,-1,101478.5,-1,,,,,152217.75,,1.5,4978.3171012,BINANCE-USDM-TEST
2025-11-07 09:10:02.179066,-1,101036.7,-1,,,,,151555.05,,1.5,4987.1191012,BINANCE-USDM-TEST
2025-11-07 09:15:02.879045,-1,101235.3,-1,,,,,151852.95,,1.5,4982.4633478900005,BINANCE-USDM-TEST
2025-11-07 09:20:02.359224,-1,101509.9,-1,,,,,152264.84999999998,,1.5,4977.62184383,BINANCE-USDM-TEST
2025-11-07 09:25:01.941745,-1,101787.8,-1,,,,,152681.7,,1.5,4971.8102438099995,BINANCE-USDM-TEST
2025-11-07 09:30:01.458924,-1,101611.8,-1,,,,,152417.7,,1.5,4975.6171012,BINANCE-USDM-TEST
2025-11-07 09:35:01.967861,1,101098.5,1,close_short_0.02|open_long_0.02,101146.1,0.0,144729590|144729595,50549.25,,1.5,4985.8831012,BINANCE-USDM-TEST
2025-11-07 09:40:01.856509,-1,101157.9,-1,close_long_0.02|open_short_0.02,101133.3,0.0,144738716|144738720,151736.84999999998,,1.5,4983.2864714,BINANCE-USDM-TEST
2025-11-07 09:45:02.329992,-1,101013.2,-1,,,,,151519.8,,1.5,4983.28514834,BINANCE-USDM-TEST
2025-11-07 09:50:01.494104,-1,100901.2,-1,,,,,151351.8,,1.5,4985.4140720099995,BINANCE-USDM-TEST
2025-11-07 09:55:02.371109,-1,101108.5,-1,,,,,151662.75,,1.5,4981.4460720100005,BINANCE-USDM-TEST
2025-11-07 10:00:01.723388,-1,101471.4,-1,,,,,152207.09999999998,,1.5,4974.10407201,BINANCE-USDM-TEST
2025-11-07 10:05:02.268214,-1,101416.4,-1,,,,,152124.59999999998,,1.5,4975.50007201,BINANCE-USDM-TEST
2025-11-07 10:10:01.454695,-1,101501.0,-1,,,,,152251.5,,1.5,4973.4683555500005,BINANCE-USDM-TEST
2025-11-07 10:15:01.966575,-1,101494.1,-1,,,,,152241.15000000002,,1.5,4973.81807201,BINANCE-USDM-TEST
2025-11-07 10:20:02.771032,-1,101526.7,-1,,,,,152290.05,,1.5,4973.24207201,BINANCE-USDM-TEST
2025-11-07 10:25:02.948747,-1,101355.4,-1,,,,,152033.09999999998,,1.5,4976.56466889,BINANCE-USDM-TEST
2025-11-07 10:30:01.190019,-1,101178.5,-1,,,,,151767.75,,1.5,4980.06763725,BINANCE-USDM-TEST
2025-11-07 10:35:03.390048,-1,101427.1,-1,,,,,152140.65000000002,,1.5,4974.87604164,BINANCE-USDM-TEST
2025-11-07 10:40:01.513846,-1,101503.4,-1,,,,,152255.09999999998,,1.5,4973.34703499,BINANCE-USDM-TEST
2025-11-07 10:45:01.652884,-1,101480.9,-1,,,,,152221.34999999998,,1.5,4973.90007201,BINANCE-USDM-TEST
2025-11-07 10:51:54.171924,-1,101636.1,-1,,,,,152454.15000000002,,1.0,4970.978072010001,BINANCE-USDM-TEST
2025-11-07 10:54:54.973205,-1,101763.7,-1,,,,,152645.55,,4.0,4968.0831678899995,BINANCE-USDM-TEST
2025-11-07 10:55:00.767483,-1,101753.9,-1,,,,,152630.84999999998,,4.0,4968.33869882,BINANCE-USDM-TEST
2025-11-07 11:00:02.642422,1,101835.0,1,close_short_0.02|open_long_0.02,101845.3,0.0,144854505|144854509,50917.5,,4.0,4967.00007201,BINANCE-USDM-TEST
2025-11-07 11:05:02.085182,1,102098.0,1,,,,,51049.0,,4.0,4970.13285662,BINANCE-USDM-TEST
2025-11-07 11:10:02.328156,1,102200.2,1,,,,,51100.1,,4.0,4972.007851980001,BINANCE-USDM-TEST
2025-11-07 11:15:02.532548,-1,102225.5,-1,close_long_0.02|open_short_0.02,102166.6,0.0,144875202|144875208,153338.25,,4.0,4972.64685662,BINANCE-USDM-TEST
2025-11-07 11:20:02.096288,1,102207.9,1,close_short_0.02|open_long_0.02,102209.5,0.0,144881336|144881338,51103.95,,4.0,4968.421857820001,BINANCE-USDM-TEST
2025-11-07 11:25:02.919870,1,102157.4,1,,,,,51078.7,,4.0,4965.68458706,BINANCE-USDM-TEST
2025-11-07 11:30:02.201271,-1,102195.7,-1,close_long_0.02|open_short_0.02,102118.5,0.0,144896116|144896117,153293.55,,4.0,4965.0305870600005,BINANCE-USDM-TEST
2025-11-07 11:35:01.724609,-1,102067.5,-1,,,,,153101.25,,4.0,4963.90245406,BINANCE-USDM-TEST
2025-11-07 11:40:04.146885,1,102076.4,1,close_short_0.02|open_long_0.02,102078.3,0.0,144911317|144911328,51038.2,,4.0,4963.694862490001,BINANCE-USDM-TEST
2025-11-07 11:40:48.117348,-1,102055.2,-1,close_long_0.02|open_short_0.02,102027.2,0.0,144912065|144912073,153082.8,,1.0,4961.65104466,BINANCE-USDM-TEST
2025-11-07 11:44:38.788767,-1,102062.9,-1,,,,,153094.34999999998,,1.0,4958.6169414,BINANCE-USDM-TEST
2025-11-07 11:45:02.295201,-1,102049.8,-1,,,,,153074.7,,1.0,4958.838864189999,BINANCE-USDM-TEST
2025-11-07 11:47:23.529485,-1,101957.0,-1,,,,,152935.5,,2.0,4960.7349414,BINANCE-USDM-TEST
2025-11-07 11:49:13.573905,-1,101984.1,-1,,,,,152976.15000000002,,2.0,4959.97245322,BINANCE-USDM-TEST
2025-11-07 11:50:01.345194,-1,101978.0,-1,,,,,152967.0,,2.0,4960.25300336,BINANCE-USDM-TEST
2025-11-07 11:55:02.732829,-1,101867.0,-1,,,,,152800.5,,2.0,4962.7389414,BINANCE-USDM-TEST
2025-11-07 12:00:01.890796,-1,101841.2,-1,,,,,152761.8,,2.0,4963.050941400001,BINANCE-USDM-TEST
2025-11-07 12:05:03.178956,-1,101795.6,-1,,,,,152693.40000000002,,2.0,4963.5969414,BINANCE-USDM-TEST
